dwd_ord_bike_ride_info_openlock_time,dwd_ord_bike_ride_info_ride_time,dwd_ord_bike_ride_info_no_discount_cost,dwd_ord_bike_ride_info_discount_type,dwd_ord_bike_ride_info_ride_distance,dwd_ord_bike_ride_info_is_in_insurance,dwd_ord_bike_ride_info_create_channel,dwd_ord_bike_ride_info_end_channel,dwd_ord_bike_ride_info_account_type,dwd_ord_bike_ride_info_system_code,dwd_ord_bike_ride_info_lock_out_service_area,dwd_ord_bike_ride_info_out_of_sa_penalty,dwd_ord_bike_ride_info_penalty_operate_money,dwd_ord_bike_ride_info_in_forbidden_penalty,dwd_ord_bike_ride_info_in_forbidden_creditscore,dwd_ord_bike_ride_info_in_forbidden_operate_money,dwd_ord_bike_ride_info_open_lock_error_type,dwd_ord_bike_ride_info_in_forbidden_type,dwd_ord_bike_ride_info_ride_status,dwd_ord_bike_ride_info_start_type,dwd_ord_bike_ride_info_end_type,dwd_ord_bike_ride_info_start_over_region,dwd_ord_bike_ride_info_end_over_region,dwd_ord_bike_ride_info_start_over_bigregion,dwd_ord_bike_ride_info_end_over_bigregion,dwd_ord_bike_ride_info_pay_status,lable
2125,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
721,168,9,5,20138,1,0,3,0,62,0,-1,9,-1,-1,1,-10,0,2,0,0,1,1,1,1,2,1
1335,182,13,5,21836,1,0,3,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
2418,121,7.5,5,14442,1,3,1,0,65,0,-1,9,-1,-1,1,-10,0,1,3,1,1,1,1,1,2,1
812,240,16,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,0,1
1477,240,16.5,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
8739,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,1,0,1,1,0,1,1,1,1,0,1
1528,240,12,-1,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
937,216,12,5,25864,1,0,3,0,62,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
337,240,16,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
1932,170,12.5,5,20356,1,0,3,0,65,1,0,10,-1,-1,1,-10,4,1,1,0,0,0,0,0,1,1
1956,122,9,5,14532,1,3,3,0,65,0,-1,9,-1,-1,1,-10,0,2,3,3,1,1,1,1,2,1
1656,220,12,5,26312,1,0,1,0,62,0,-1,9,-1,-1,1,-10,0,1,1,1,1,1,1,1,2,1
1743,240,12,5,1709,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,1
1264,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
1918,240,12,-1,28800,1,3,4,0,65,0,-1,9,-1,-1,1,-10,0,2,3,3,1,1,1,1,1,1
23723,240,16,5,28776,1,3,4,0,62,0,-1,9,-1,-1,1,-10,0,2,3,0,1,1,1,1,2,1
1976,240,12,5,5310,1,0,4,0,61,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,1
575,240,12,5,6555,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,5,1,1,1,1,2,1
2565,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
15652,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,52,0,2,1,0,1,1,1,1,1,1
1383,240,12,-1,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
1991,214,12,5,25680,1,0,1,0,65,1,-1,9,-1,-1,1,-10,0,1,1,1,1,1,1,1,2,1
1568,180,12,5,21482,1,0,1,0,62,0,-1,9,-1,-1,1,-10,0,2,1,1,1,1,1,1,2,1
1604,240,16.5,5,1953,1,0,4,0,61,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,1
721,237,16,5,28374,1,0,1,0,62,0,-1,9,-1,-1,1,-10,0,1,1,1,1,1,1,1,2,1
2994,240,12,5,866,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
214,240,12,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
524,4,1.5,-1,21,1,0,5,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,0,1
3546,139,10,5,4230,1,3,3,0,62,0,-1,9,-1,-1,1,-10,0,2,3,3,1,1,1,1,2,1
20751,141,10,5,16854,1,0,3,0,65,0,-1,9,-1,-1,1,1,0,1,1,0,1,1,1,1,2,1
8861,240,16,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,1,0,1,1,0,1,1,1,1,0,1
1011,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
3745,240,16,5,28800,1,3,4,0,62,0,-1,9,-1,-1,1,-10,0,2,3,0,1,1,1,1,1,1
2289,240,16,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
1379,47,3,-1,5570,1,0,3,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
167,240,16,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
937,216,12,5,25864,1,0,3,0,62,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
1485,183,10.5,5,2826,1,0,1,0,62,0,-1,9,-1,-1,1,-10,0,2,1,1,1,1,1,1,2,1
3746,143,10.5,5,17084,1,3,3,0,62,0,-1,9,-1,-1,1,-10,0,2,3,0,1,1,1,1,2,1
2137,125,7.5,5,13048,1,0,3,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
2915,54,3,-1,4702,1,0,1,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,1
1151,140,10,12,16800,1,0,1,0,62,0,-1,9,-1,-1,1,-10,0,2,1,1,1,1,1,1,1,1
984,240,12,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,1
2564,240,12,12,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
19422,240,12,5,4316,1,0,4,0,61,0,-1,9,-1,-1,1,52,0,2,1,0,1,1,1,1,2,1
3003,133,7.5,5,15958,1,0,1,0,65,0,-1,9,-1,-1,1,-10,0,1,1,1,1,1,1,1,2,1
2050,240,16,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,2,0,0,1,1,1,1,2,1
2616,133,9.5,5,15890,1,0,3,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
19402,152,11.5,5,18148,1,3,3,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
4040,124,7.5,-1,14796,1,0,3,0,65,0,-1,9,-1,-1,1,-10,2,1,1,0,1,1,1,1,1,1
1464,240,16,5,6639,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
2873,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
13964,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,1,0,1,1,0,1,1,1,1,2,1
1656,240,16,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
20199,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,52,0,1,1,0,1,1,1,1,2,1
578,128,7.5,5,15330,1,0,1,0,62,0,-1,9,-1,-1,1,-10,0,1,1,1,1,1,1,1,2,1
715,219,12,5,26190,1,0,1,0,65,0,-1,9,-1,-1,1,-10,0,2,1,1,1,1,1,1,1,1
1152,209,14.5,5,25026,1,0,1,0,62,0,-1,9,-1,-1,1,-10,0,2,1,1,1,1,1,1,2,1
2658,240,12,12,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,0,0,1,1,1,1
1507,219,12,5,26214,1,0,1,0,65,0,-1,9,-1,-1,1,-10,0,1,1,1,1,1,1,1,2,1
8,240,12,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
3282,240,20,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
1293,240,16,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
1861,240,16.5,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
1173,240,12,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
20811,240,12,5,28800,1,3,4,0,61,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,1
2449,240,16.5,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
265,128,7.5,5,15354,1,0,3,0,65,1,0,20,-1,-1,1,-10,3,2,1,0,0,0,1,0,2,1
2764,240,12,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
2127,152,9,5,18228,1,0,3,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
1953,130,7.5,5,15568,1,0,1,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,0,0,1,1,2,1
1461,240,16,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
10001,122,9,5,14626,1,0,1,0,62,0,-1,9,-1,-1,1,-10,0,1,1,1,1,1,1,1,1,1
1852,6,1.5,-1,662,1,0,1,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,1
1442,240,16,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
2934,240,12,12,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
1646,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
306,151,9,12,1604,1,0,3,0,61,0,-1,9,-1,-1,1,-10,0,2,1,3,1,1,1,1,2,1
2001,240,16,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,1
14998,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,52,0,1,1,0,1,1,1,1,2,1
1399,240,12,5,2820,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
1855,240,16,5,28800,1,3,4,0,65,0,-1,9,-1,-1,1,-10,0,1,3,0,1,1,1,1,0,1
2113,162,9,5,19330,1,0,1,0,62,0,-1,9,-1,-1,1,-10,0,2,1,1,1,1,1,1,2,1
1586,189,13,5,22598,1,0,1,0,62,0,-1,9,-1,-1,1,1,0,2,1,1,1,1,1,1,2,1
86,240,16.5,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
1966,240,12,5,954,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
3302,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
1662,240,16,5,28800,1,3,4,0,65,0,-1,9,-1,-1,1,-10,0,1,3,0,1,1,1,1,0,1
2904,121,7.5,5,14496,1,0,3,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
1856,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
2405,240,16,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
14081,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,52,0,1,1,0,1,1,1,1,2,1
4361,240,16,5,1852,1,3,4,0,62,0,-1,9,-1,-1,1,-10,0,2,3,3,1,1,1,1,2,1
1942,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
16313,155,9,5,18512,1,0,3,0,65,0,-1,9,-1,-1,1,52,0,1,1,3,1,1,1,1,2,1
1942,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
1997,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
2816,241,13.5,5,28806,1,0,1,0,65,0,-1,9,-1,-1,1,-10,0,1,1,1,1,1,1,1,2,1
1902,240,16,-1,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
15627,240,12,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,52,0,2,1,0,1,1,1,1,1,1
16313,155,9,5,18512,1,0,3,0,65,0,-1,9,-1,-1,1,52,0,1,1,3,1,1,1,1,2,1
1555,3,1.5,-1,194,1,0,5,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
3963,157,11,5,1617,1,3,1,0,62,0,-1,9,-1,-1,1,-10,0,2,3,1,1,1,1,1,2,1
196,213,15,5,25514,1,0,1,0,65,0,-1,9,-1,-1,1,-10,0,1,1,1,1,1,1,1,1,1
19802,240,12,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,52,0,2,1,0,1,1,1,1,2,1
2575,18,2.5,5,2106,1,0,3,0,65,0,-1,9,0,-1,2,-10,2,1,1,0,1,1,1,1,2,1
926,126,7.5,5,1798,1,0,3,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
5504,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
1791,95,6,11,11300,1,0,1,0,65,0,-1,9,-1,-1,1,-9,0,1,1,0,1,1,1,1,2,1
1183,176,9,5,21012,1,0,1,0,65,0,-1,9,0,-1,5,-10,2,1,1,0,1,1,1,1,2,1
1183,176,9,5,21012,1,0,1,0,65,0,-1,9,0,-1,5,-10,2,1,1,0,1,1,1,1,2,1
746,240,12,-1,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
1908,240,16,12,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
1492,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
32677,240,12,5,28800,1,3,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,1
3039,240,12,-1,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,2,1,1,0,1,1,1,1,0,1
3145,240,20,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
8834,240,16.5,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
977,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
1159,240,12,5,28800,1,0,4,0,65,0,-1,9,0,-1,5,-10,2,1,1,0,1,1,1,1,2,1
2364,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
968,135,7.5,5,16112,1,0,3,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
17019,240,12,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,52,0,1,1,0,1,1,1,1,0,1
2363,240,12,-1,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
205,228,12,5,27328,1,0,1,0,62,0,-1,9,-1,-1,1,-10,0,2,1,1,1,1,1,1,1,1
843,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,1,0,1,1,0,1,1,1,1,1,1
1445,181,10.5,5,21686,1,0,1,0,65,0,-1,9,-1,-1,1,-10,0,1,1,1,1,1,1,1,2,1
2649,240,16,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
1412,240,16,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
1427,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,1
2312,240,16,5,28800,1,3,4,0,61,0,-1,9,-1,-1,1,-10,0,2,3,0,1,1,1,1,2,1
579,201,14.5,5,24036,1,0,1,0,62,0,-1,9,-1,-1,1,-10,0,2,1,1,1,1,1,1,1,1
1751,240,16,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
58,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
2635,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,5,1,1,1,1,2,1
1212,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
2183,240,16,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
1566,240,16,5,28800,1,0,4,0,61,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
2097,240,12,-1,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,1
1699,240,16.5,5,28800,1,0,4,0,61,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
1671,240,12,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
2494,240,16.5,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
1867,240,16,12,2334,1,0,4,0,61,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
7095,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
574,240,16.5,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
1973,147,10,5,17532,1,1,1,0,62,0,-1,9,-1,-1,1,-10,0,2,1,1,1,1,1,1,2,1
2026,240,12,5,1438,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
1094,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,1
2108,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,5,1,1,1,1,2,1
2092,240,12,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,1
2461,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
1998,240,16,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
3730,240,16,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
966,240,12,5,873,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
881,133,9.5,5,39337,1,0,3,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
918,168,12,-1,20090,1,0,1,0,65,0,-1,9,-1,-1,1,-10,0,1,1,1,1,1,1,1,2,1
1094,240,12,5,1083,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,1
503,240,12,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,0,0,1,1,1,1,1,1
1601,240,12,5,1273,1,0,4,0,61,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
16458,240,16.5,5,28774,1,0,4,0,65,0,-1,9,-1,-1,1,52,0,1,1,0,1,1,1,1,2,1
568,165,9,5,19742,1,0,3,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
368,240,16,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
2726,164,9,5,19602,1,0,1,0,61,0,-1,9,-1,-1,1,-10,0,1,1,1,1,1,1,1,0,1
1846,240,16,11,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
2608,240,16.5,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,2,1,3,1,1,1,1,2,1
2943,241,17.5,5,28900,1,0,1,0,65,0,-1,9,-1,-1,1,-10,0,1,1,1,1,1,1,1,2,1
1551,132,7.5,5,15800,1,0,1,0,65,0,-1,9,-1,-1,1,-10,0,1,1,1,1,1,1,1,2,1
2953,240,16,5,2415,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
3799,240,16,5,28796,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,0,1
4265,240,12,5,39285,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
24151,240,16,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,1,0,1,1,3,1,1,1,1,2,1
5583,240,16,5,28800,1,3,4,0,62,0,-1,9,-1,-1,1,-10,0,1,3,0,1,1,1,1,2,1
4851,121,9,5,14474,1,3,3,0,62,0,-1,9,-1,-1,1,-10,0,1,3,3,1,1,1,1,2,1
1915,225,12,5,26992,1,0,1,0,65,0,-1,9,-1,-1,1,-10,0,1,1,1,1,1,1,1,2,1
172,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
17376,240,12,5,1605,1,0,4,0,61,0,-1,9,-1,-1,1,1,0,2,1,0,1,1,1,1,2,1
1883,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
399,10,1.5,-1,1150,1,0,3,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
1611,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,1
1811,206,10.5,12,24644,1,0,3,0,62,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
1943,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
1805,240,12,5,2431,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
1967,240,16,5,28800,1,3,4,0,65,0,-1,9,-1,-1,1,-10,0,1,3,0,1,1,1,1,2,1
3617,240,16,5,28800,1,3,4,0,62,0,-1,9,-1,-1,1,-10,0,2,3,3,1,1,1,1,2,1
1867,240,16,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
988,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,1
1744,240,16,-1,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,1
1015,240,16,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,1
1739,240,16,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
1779,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
57,240,12,5,1091,1,0,4,0,61,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,1
2788,240,16.5,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
1408,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-9,0,1,1,0,1,1,1,1,2,1
1973,127,7.5,5,2051,1,0,3,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
25971,240,12,5,28800,1,0,4,0,61,0,-1,9,-1,-1,1,52,0,2,1,0,1,1,1,1,2,1
855,176,12,5,21050,1,0,1,0,62,0,-1,9,-1,-1,1,-10,0,2,1,1,1,1,1,1,0,1
16672,240,16.5,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,52,0,1,1,5,1,1,1,1,2,1
1921,240,12,5,28800,1,3,4,0,65,0,-1,9,-1,-1,1,-10,0,1,3,0,1,1,1,1,0,1
5037,240,16,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
1207,150,7.5,-1,17916,1,0,1,0,62,0,-1,9,-1,-1,1,-10,0,1,1,1,1,1,1,1,0,1
896,16,2.5,-1,1802,1,0,2,0,65,0,-1,9,-1,-1,1,-10,0,2,0,0,1,1,1,1,1,1
14219,240,16,5,28776,1,0,4,0,65,0,-1,9,-1,-1,1,1,0,1,1,0,1,1,1,1,0,1
1541,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,2,0,0,1,1,1,1,1,1
15837,240,12,5,2561,1,0,4,0,62,0,-1,9,-1,-1,1,52,0,2,1,0,1,1,1,1,2,1
1063,159,11,5,18982,1,0,1,0,62,0,-1,9,-1,-1,1,-10,0,2,1,1,1,1,1,1,2,1
587,200,14,5,23898,1,0,1,0,62,0,-1,9,-1,-1,1,-10,0,2,1,1,1,1,1,1,2,1
3277,240,12,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
1355,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
4491,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
23219,240,16,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,2,0,0,1,1,1,1,1,1
1403,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
1656,240,16.5,5,30880,1,0,4,0,61,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
271,240,16.5,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
659,240,16,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
1922,240,16,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,1
1168,240,12,5,9482,1,0,4,0,61,0,-1,9,-1,-1,1,-10,0,2,1,0,1,1,1,1,2,1
351,240,16,5,28800,1,0,4,0,62,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
1305,137,10.5,5,5392,1,0,1,0,61,0,-1,9,-1,-1,1,-10,0,2,1,1,1,1,1,1,2,1
1886,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,1
2903,190,13,5,22698,1,0,1,0,62,0,-1,9,-1,-1,1,-10,0,2,1,1,1,1,1,1,2,1
639,240,12,5,28800,1,0,4,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
2410,157,11.5,5,18772,1,0,3,0,65,0,-1,9,-1,-1,1,-10,0,1,1,0,1,1,1,1,2,1
